Batch_ID,Flour_kg_q75,Flour_kg_iqr,Flour_kg_kurtosis,Sugar_kg_trend_slope,Yeast_kg_trend_pvalue,Yeast_kg_num_peaks,Yeast_kg_num_valleys,Salt_kg_num_peaks,Water_Temp_C_mean,Water_Temp_C_iqr,Mixer_Speed_RPM_trend_slope,Mixer_Speed_RPM_trend_r2,Mixing_Temp_C_mean,Mixing_Temp_C_min,Mixing_Temp_C_q25,Mixing_Temp_C_skewness,Mixing_Temp_C_trend_r2,Mixing_Temp_C_trend_pvalue,Mixing_Temp_C_num_valleys,Oven_Temp_C_q75,Oven_Temp_C_iqr,Oven_Temp_C_trend_slope,Oven_Temp_C_num_peaks,Oven_Humidity_pct_min,Oven_Humidity_pct_median,Oven_Humidity_pct_q75,Oven_Humidity_pct_skewness,Oven_Humidity_pct_trend_slope,Oven_Humidity_pct_num_peaks,batch_duration,time_steps,Water_Temp_C_Mixing_Temp_C_correlation,Mixing_Temp_C_Fermentation_Temp_C_diff_mean,Mixing_Temp_C_Oven_Temp_C_diff_std,Mixing_Temp_C_Oven_Temp_C_correlation,Flour_kg_max_consecutive_oot,Yeast_kg_max_deviation,Yeast_kg_max_consecutive_oot,Water_Temp_C_mean_deviation,Mixer_Speed_RPM_max_consecutive_oot,Mixing_Temp_C_mean_deviation,Yeast_kg_stability,Yeast_kg_mean_change_rate,Salt_kg_stability,Salt_kg_mean_change_rate,Salt_kg_change_rate_std,Mixer_Speed_RPM_stability,Mixer_Speed_RPM_change_rate_std,Oven_Temp_C_stability,Oven_Temp_C_mean_change_rate,Final_Weight,Quality_Score
11,10.15873119,0.38400129999999955,0.03954710232285841,0.0013783475250766031,0.855398916840681,17,17,16,26.415525921320754,1.5875465299999973,-0.7824726501209484,0.6488243984633312,37.70670618886792,34.55486714,36.17168561,0.052175263893789785,0.9515893474700248,3.329502881375975e-35,9,180.52921,1.2791449000000057,-0.011335864787937478,17,42.98153757,44.70448371,45.60959246,0.3842239024913866,-0.004014065628930799,16,57,53,0.9090491747381076,0.6871901954716982,2.0800153241129515,-0.12749755524671436,2,12.88459875000001,3,-0.31877010822356705,20,-0.7718258187686194,0.9010938400678762,0.07131370965015887,0.9542857281039473,0.06296478904774568,0.047468463920978525,0.31038010734346666,0.00798264008723632,0.49938285461257026,0.0067421616226390445,44.55,93.21
12,10.198638615,0.4316194280000012,-0.8193658280757847,-0.0018738037663780615,0.3397800494686518,15,16,18,26.45728943072727,1.5299828149999968,-0.7490301445093792,0.6917610117042564,37.915123327454545,34.48035613,36.4726472,-0.19914122109866664,0.9101125534871984,2.140199389498601e-29,9,180.2908898,1.0347529000000009,0.00836553287878797,14,43.13573016,45.16561513,45.75163857,-0.4775999005975892,0.004324258709235223,15,58,55,0.9210979967912183,0.8858316019999998,1.8384987987120986,0.15913154423403061,1,11.612829399999992,3,-0.1611719595197246,20,-0.22335966459330217,0.9034116188387543,0.062314222477449936,0.9563470716629879,0.060007730356061835,0.04144879903169892,0.313855751651174,0.008214573395517441,0.555748754594116,0.005015286493600562,43.64,91.27
13,10.32678347,0.37687339700000067,-0.5422807974604815,-0.002192248221174003,0.5065128833477999,12,15,16,26.378404108301886,1.3477897200000015,-0.7727531634333169,0.6707416598055118,37.733842526415096,34.41300867,36.21567491,-0.030872964492125128,0.9146865706422753,6.391056618363389e-29,9,180.6049149,1.0280242999999984,-0.02236171355426544,14,42.79582661,44.93246857,45.76012081,0.307227421110284,0.008330179179164633,14,59,53,0.8989987286252257,0.7180881186792452,2.273825135514132,-0.37649329522705505,1,13.22850794999999,1,-0.4588524215023134,20,-0.7004144041708041,0.9214643677622251,0.0523554177627518,0.9575422287763161,0.05505286715679826,0.03954150349028626,0.30138676924176666,0.007473080459532192,0.5300433528240464,0.005785086350038747,43.51,94.04
14,10.19650094,0.38535453699999955,-0.10224820897676556,-0.0019849350979388135,0.7256496971697417,12,17,13,26.486684522105264,1.4507125500000022,-0.7142750319808143,0.6683982838369819,37.88309158614035,34.76047272,36.57553006,0.0273655250104024,0.9435741560602735,5.100221005653806e-36,12,180.5435256,1.0464606000000174,-0.009327704213118973,16,42.38673146,44.91340562,45.69285787,-0.18492532873178796,-0.01091314689590356,17,58,57,0.8971457540453416,0.894227160526316,2.16109218155639,-0.16419542852700397,2,10.054515200000003,1,-0.05024708639523257,21,-0.3076537206832868,0.9368888829189648,0.0353346182477648,0.962148852030966,0.04469815939766971,0.03986593793605523,0.312255731657659,0.008516065463147638,0.5185769355464317,0.0059451270972739004,45.16,94.01
15,10.148407679999998,0.35920164999999926,0.4200871865371507,0.0005960368253930249,0.5616477474593002,12,15,16,26.471950959107144,1.3364049624999979,-0.7390096848257007,0.6902964323881188,38.01301975607142,34.57879887,36.24712402,-0.07804011491734453,0.9408864475321349,7.621294248127303e-35,11,180.70952912500002,1.2408696750000274,0.000498898933697755,16,42.8798778,45.23514814,45.8617403725,-0.29888176897277,0.006571168305536586,17,58,56,0.9047172376652529,0.9671124942857137,2.0668824711995244,0.028513387089517773,1,9.126707350000007,1,-0.10584543733153555,19,0.03426251597744228,0.9307022268763095,0.042574366835252196,0.9622065575071153,0.05021246668027668,0.044132563589130334,0.30504365914389003,0.007688802422819264,0.5563634640543201,0.005679775027131029,45.06,92.61
16,10.210178492499999,0.3757638157499983,-0.24720564526960542,0.0018953572253930298,0.7421319853046663,13,17,15,26.468369589464285,1.4828542999999996,-0.7494368084654818,0.6619909591974185,37.98985891946428,34.86934447,36.488478445,0.015202977680292315,0.9309329297545857,5.117028559464891e-33,12,180.445162125,0.8734882749999997,-0.018146377159945222,13,42.45260766,44.81452532,45.4626782325,-0.06553467879222051,0.001952009755639083,17,58,56,0.9132341957419992,0.9647276650000005,2.1433381286366027,-0.28136525299055704,1,9.916327950000003,2,-0.11936003975741216,20,-0.026687054041352472,0.9128631350978,0.056082163574107516,0.9578899470893227,0.052826731255554614,0.037235197665435295,0.307809255275189,0.009295423030268597,0.5380819052523509,0.005573150343697529,45.66,95.01
17,10.182417967500001,0.3436261335000008,0.36703206689077783,1.2990220779218976e-05,0.9060303803556887,14,14,15,26.44207061732143,1.4869237350000013,-0.7300418226520847,0.6624804824064439,37.89563025839286,34.9322474,36.594150635000005,0.2384400485930096,0.9050244636204067,2.8190947034241646e-29,12,180.87649175,1.169977225000025,0.002733760328092988,14,43.46287878,44.975572174999996,45.59043763,0.31507284276373965,0.003251919956254269,15,58,56,0.8981674539111729,0.8742333907142855,2.007900228356004,0.00815051073464025,1,11.653863900000005,1,-0.21860144407008103,20,-0.2746572147556388,0.9233241842562387,0.04892032124577038,0.9606482853530638,0.045434021231382474,0.039907028101098585,0.31246077527732613,0.007324717351338492,0.5298726005794095,0.005597280132030634,46.34,96.42
18,10.19211538,0.47858330200000054,-0.40872393412023555,-0.000590672362035447,0.05771681746485725,16,15,14,26.489732947407404,1.3142418549999988,-0.804799806239756,0.7121887113632853,37.88584682,34.62256288,36.650008757500004,-0.023700223881967304,0.8912321015202811,1.0348992230815145e-26,9,180.6285516,1.225678400000021,0.0039821213836477845,15,43.25128696,44.96757056,45.6182442075,0.2586205928823971,0.007782725284924717,12,56,54,0.8758362926299682,0.9013132653703699,1.7674737504760896,0.04179054733364582,1,11.138997799999995,2,-0.03874359468902887,20,-0.30040310526315867,0.9167407600706093,0.056124360988376185,0.9622992567057223,0.0438443571506866,0.03409100836646548,0.3043625481662914,0.006864285089394092,0.525111168060147,0.006218133384204869,44.45,96.14
19,10.18920396,0.40685945100000076,-0.8602945296859521,0.0006052358532494744,0.3825115597094064,15,16,14,26.480044699056606,1.5400326200000016,-0.8053035020883728,0.6820128707557186,37.786110495849066,34.774729,36.44934682,-0.06686917868319711,0.9311372960399551,2.6884946878982893e-31,8,180.4906455,0.9305366000000106,0.001330558151910902,17,42.75826039,44.9742503,45.91250796,0.1842226591720007,0.004068973184163838,16,56,53,0.9288888594733048,0.7769885164150937,1.9041683551555089,-0.007547394163387417,1,9.624779000000006,1,-0.0753030224279103,19,-0.5628671161866935,0.9341673142103624,0.044360261099264976,0.9615821378027511,0.0467221344751569,0.03768403006679322,0.3140321902001117,0.007283181330231682,0.5572088912990704,0.0053144370875024705,44.24,92.92
20,10.03958967,0.27035824999999925,0.0034478136811531,0.001714806488367352,0.9317201866582704,15,13,15,26.485821191836735,1.1711625800000007,-0.8968284365510205,0.7449293554753461,37.88053398061225,35.06430627,36.8235674,0.1432440570631924,0.9146197054878874,9.311980027546047e-27,11,180.8136214,1.7080655999999976,0.0200292303163266,15,43.79411526,45.00290062,45.69390177,0.1709732129178487,-0.010471391275510212,14,55,49,0.8812224214640119,0.9023670712244894,1.5035048625335612,0.37597779622338307,2,10.69027604999999,1,-0.053504936465152586,18,-0.31438426154672516,0.9313676321086566,0.045749443747459394,0.9607350728179644,0.05045344490833631,0.03685788508812824,0.27840684455230447,0.010692326141454532,0.5062892487824935,0.007558629006738531,46.19,95.52
21,10.2026906375,0.3290985259999992,-0.36498305659846064,1.1002503671131353e-05,0.7641797252429777,12,11,13,26.56692325884615,1.408716482500001,-0.8097137382310254,0.7284481158781062,38.08963655730769,35.01403439,36.6180279875,-0.06547689794671238,0.9169113114738842,1.1400239361419512e-28,11,180.72173894999997,1.5385637749999717,0.005017463254503683,15,42.68583602,44.917039465,45.8349598725,-0.09778904073171919,-0.00025812936865021724,15,59,52,0.9133284255691879,1.0716678907692305,1.9835392030164791,0.033503817156901095,1,11.183225750000004,2,0.2525405994194493,18,0.23588567712550693,0.9251045505283879,0.04711433184881004,0.9568254647020169,0.051889359092140465,0.03519064350039974,0.29736739321756406,0.008475049517579802,0.4763005024226772,0.007602553681056663,44.98,92.4
22,10.09758973,0.28872323199999883,-0.3845580317573738,-0.0005873059352941161,0.8970713188779191,13,15,16,26.434996857058824,1.4630059300000013,-0.8153143065791855,0.701945165259636,37.878396345294114,34.38732079,36.712556504999995,-0.33693718144021684,0.8989297319438665,4.898744532129184e-26,8,180.5602215,1.1482235999999943,0.004217947728506779,16,43.21263342,45.24733361,45.576468070000004,0.09754931210029677,-0.002188018058823504,12,57,51,0.9105187350077562,0.8821946329411766,1.6645190827603598,0.15810163461586854,1,8.216013850000003,2,-0.2452948790233071,17,-0.32000961764705976,0.9293416881943385,0.04726807370237895,0.9608692945178432,0.05179011234470301,0.040340583537475175,0.30474219366627786,0.008394284578458743,0.5567328905294683,0.006140041404246539,44.7,98.33
23,10.1514261625,0.3109473147500008,0.0863064385652903,-5.115997416413287e-05,0.5314819675388384,13,13,12,26.603293712916667,1.0823274824999984,-0.9233816412451152,0.7467538918187123,38.15288238125,34.89765536,36.604615270000004,-0.007358469560806512,0.8472990607824397,2.1425239760295456e-20,9,180.743891475,1.576940900000011,0.008240594447459785,12,43.52432125,44.866917744999995,45.535839625,0.5126216823171471,-0.015098187054928354,13,57,48,0.8209710902020719,1.1623131758333336,1.796986428220053,0.11066809292329012,2,11.025936500000011,1,0.38978759591194967,19,0.40232205592105297,0.930282019580576,0.04577303889943684,0.9645025311170996,0.04093254437849343,0.02723154200522788,0.2843199812929069,0.011370539909859565,0.4928011704675245,0.00655351757379345,46.3,92.86
24,10.280409577499999,0.3185329124999985,-0.2169946266950511,-0.00014707093185322556,0.10749355777469116,12,12,11,26.616182499565213,1.3706196224999978,-1.0005680210669132,0.8104947899819503,37.99090750108696,34.80567051,36.88553861,-0.03655760963982613,0.8707632276315682,3.604955661367561e-21,11,180.927392725,1.689581099999998,-0.008599127086031472,15,42.75607649,44.815559545,45.651850839999994,-0.03101182761970403,-0.008210695520197358,13,55,46,0.9017775222812713,1.0079871395652176,1.9316914599780908,-0.05967308673292165,1,9.115270600000002,1,0.43842452666119813,17,-0.023927628718535893,0.9262631070502788,0.04659209021379049,0.9643105309798498,0.04039368662737264,0.03453592445238281,0.28188296467450696,0.009022228898101265,0.49380358653609285,0.006983540699021657,45.8,90.88
25,10.143998629999999,0.3505344674999993,0.014537283376317323,-0.0037631564759552753,0.15651339449701968,15,14,15,26.58333647541667,1.041557025000003,-0.9253347617238388,0.7363557193822378,37.908569524791666,35.2015866,36.766945235,0.048165161963590886,0.9265823262292463,9.941666243246842e-28,9,180.32718870000002,1.1927766250000218,-0.005644462559704744,14,42.84043332,45.245329240000004,45.6620304375,-0.6981448263986384,0.007870754128853664,14,58,48,0.8934590279817116,0.8768080952083341,1.8496967246692722,-0.012013799854041949,1,10.3820123,1,0.3144772657232706,17,-0.2406065137061393,0.9220248749102944,0.05036429169417108,0.9624794706403641,0.04609097351570746,0.04357969740969283,0.2851329542921972,0.008731232645829198,0.5489937818676166,0.005460569181571393,44.25,92.51
