Batch_ID,Flour_kg_skewness,Flour_kg_num_peaks,Sugar_kg_median,Yeast_kg_max,Yeast_kg_range,Mixer_Speed_RPM_std,Mixer_Speed_RPM_min,Mixer_Speed_RPM_range,Mixer_Speed_RPM_q25,Mixer_Speed_RPM_cv,Mixing_Temp_C_min,Mixing_Temp_C_range,Mixing_Temp_C_kurtosis,Mixing_Temp_C_num_valleys,Fermentation_Temp_C_std,Fermentation_Temp_C_max,Fermentation_Temp_C_range,Fermentation_Temp_C_q75,Fermentation_Temp_C_iqr,Fermentation_Temp_C_cv,Fermentation_Temp_C_num_peaks,Oven_Temp_C_std,Oven_Temp_C_cv,Oven_Temp_C_trend_slope,Oven_Humidity_pct_min,Oven_Humidity_pct_skewness,Water_Temp_C_Oven_Temp_C_correlation,Fermentation_Temp_C_Oven_Temp_C_diff_std,Flour_kg_max_consecutive_oot,Yeast_kg_max_deviation,Mixer_Speed_RPM_deviation_std,Mixer_Speed_RPM_critical_deviation_ratio,Mixing_Temp_C_max_deviation,Mixing_Temp_C_critical_deviation_ratio,Fermentation_Temp_C_deviation_std,Fermentation_Temp_C_out_of_tolerance_ratio,Fermentation_Temp_C_max_consecutive_oot,Oven_Temp_C_deviation_std,Oven_Humidity_pct_max_deviation,Oven_Humidity_pct_out_of_tolerance_ratio,Water_Temp_C_change_rate_std,Mixer_Speed_RPM_volatility,Fermentation_Temp_C_volatility,Oven_Temp_C_stability,Oven_Temp_C_mean_change_rate,Oven_Temp_C_change_rate_std,Oven_Temp_C_volatility,Oven_Humidity_pct_stability,Oven_Humidity_pct_mean_change_rate,Oven_Humidity_pct_change_rate_std,Final_Weight,Quality_Score
11,0.3061914420437523,13,5.00162294,2.257691975,0.4801673100000001,15.002021095804375,129.119715,41.748034399999995,134.9513562,0.09956960838857858,34.55486714,6.296437940000004,-1.1248077614707919,9,0.18454698137501022,37.41728434,0.7992633699999985,37.15147854,0.25524457999999584,0.004985126801980093,15,0.9979478618994835,0.00554545091291216,-0.011335864787937478,42.98153757,0.3842239024913866,-0.08898447983188415,0.9842172232328777,2,12.88459875000001,10.001347397202917,0.09433962264150944,9.06613910526316,0.0,0.49877562533786546,0.0,0,0.5544154788330463,4.910399933333341,0.03773584905660377,0.008721169846842194,0.09956960838857858,0.004985126801980093,0.49938285461257026,0.0067421616226390445,0.00443993770545232,0.00554545091291216,0.5040985815161881,0.02977522946026343,0.017811819046215902,43.79,94.0
12,0.21521750155147112,14,4.967798367,2.232256588,0.4055579669999998,14.427995253569888,129.0440651,40.95767649999999,136.00684719999998,0.09585792383589654,34.48035613,6.553601830000005,-0.9305303540438294,9,0.18390049535456454,37.42642929,0.7971675400000038,37.150205165,0.2471858700000027,0.004966351955042887,15,0.8171498027425501,0.004543785850207456,0.00836553287878797,43.13573016,-0.4775999005975892,0.15646082277797482,0.8305895910671878,1,11.612829399999992,9.618663502379922,0.05454545454545454,9.262220710526323,0.0,0.49702836582314747,0.0,0,0.45397211263475007,4.142821866666663,0.0,0.008272313412601115,0.09585792383589654,0.004966351955042887,0.555748754594116,0.005015286493600562,0.0038316678703751283,0.004543785850207456,0.5727616491214025,0.019270090791286585,0.012900802362830942,44.24,94.03
13,0.1105260517682731,14,5.02535412,2.264570159,0.4261967739999999,14.571603409724727,129.9263494,41.95843120000001,137.1239733,0.09635297721025811,34.41300867,6.672766709999998,-0.7802588488524758,9,0.1839804915605426,37.39843505,0.8590214500000002,37.12024736,0.230423370000004,0.004970329377431057,14,1.009532715443121,0.005604809148914215,-0.02236171355426544,42.79582661,0.307227421110284,-0.2780038281726298,0.9961022206450969,1,13.22850794999999,9.714402273149817,0.1509433962264151,9.439450868421044,0.0,0.49724457178525033,0.0,0,0.5608515085795116,6.001925488888891,0.05660377358490566,0.008092711748036208,0.09635297721025811,0.004970329377431057,0.5300433528240464,0.005785086350038747,0.004644524053111278,0.005604809148914215,0.5018435550547387,0.02564421337414253,0.019367991504519712,44.02,96.7
14,0.4064197077758341,14,4.962837557,2.201090304,0.34222573300000003,14.501355781865662,129.4946853,42.31103900000002,135.6488388,0.09658907198505241,34.76047272,6.863303359999996,-0.9098412230035198,12,0.20967890670469055,37.45617883,0.8544673700000018,37.13302121,0.2882108500000058,0.005668703539854882,18,0.9254698602517983,0.005139177615360556,-0.009327704213118973,42.38673146,-0.18492532873178796,-0.12143076216643059,0.902728637498784,2,10.054515200000003,9.667570521243775,0.10526315789473684,9.53625284210526,0.0,0.566699747850515,0.0,0,0.5141499223621101,5.807263422222222,0.07017543859649122,0.012480512492672709,0.09658907198505241,0.005668703539854882,0.5185769355464317,0.0059451270972739004,0.004892415882624547,0.005139177615360556,0.5108636017538836,0.02691868320920578,0.01845016006859824,44.77,95.74
15,-0.07290776377173525,17,5.0069944060000005,2.182534147,0.3348534460000001,14.506850444799786,129.2292818,42.13841200000002,137.29543725000002,0.09626197735129817,34.57879887,6.6039778600000005,-1.3049108650639838,11,0.20398175662175816,37.48521712,0.8219626600000041,37.185555105,0.28142236999999426,0.005506188718238606,14,0.8131381324027034,0.004516156681513469,0.000498898933697755,42.8798778,-0.29888176897277,-0.08437766317213388,0.8414407172853522,1,9.126707350000007,9.671233629866524,0.07142857142857142,9.003160868421052,0.0,0.5513020449236706,0.0,0,0.4517434068903907,4.732918866666659,0.03571428571428571,0.00899124875114617,0.09626197735129817,0.005506188718238606,0.5563634640543201,0.005679775027131029,0.003902641421157489,0.004516156681513469,0.5108978833105476,0.02749279469157268,0.0218876776534031,44.61,93.1
16,0.10830775758198434,15,5.0070108575,2.188811088,0.3871376470000001,15.022762754143034,129.278113,42.143776599999995,135.324849275,0.10046428278205242,34.86934447,6.320578959999999,-1.1433369661380413,12,0.2065307645802462,37.40637628,0.883652110000007,37.1652894675,0.2729775425000014,0.005578123765742056,16,0.9945594336424328,0.0055266120193704004,-0.018146377159945222,42.45260766,-0.06553467879222051,-0.30707645730193434,0.9284366976404262,1,9.916327950000003,10.015175169428689,0.16071428571428573,8.394535342105264,0.0,0.558191255622287,0.0,0,0.5525330186902404,5.660871866666671,0.017857142857142856,0.010222379083337039,0.10046428278205242,0.005578123765742056,0.5380819052523509,0.005573150343697529,0.004352402619466116,0.0055266120193704004,0.5071735028982626,0.027202365971924145,0.01801849762048167,46.71,97.17
17,-0.36676305908391127,15,4.9721949615,2.183791761,0.4168690390000003,14.628574744888681,128.8284672,42.37067099999999,135.27261075,0.09712512557360199,34.9322474,6.424378439999998,-1.0938449054312138,12,0.1660857602945182,37.36163674,0.6851476500000047,37.158422935000004,0.28268540999999914,0.004486209985218546,18,0.9296272899984487,0.005156906295025117,0.002733760328092988,43.46287878,0.31507284276373965,0.04035415502861938,0.9226041995451789,1,11.653863900000005,9.752383163259122,0.07142857142857142,8.83322589473684,0.0,0.4488804332284275,0.0,0,0.5164596055546937,4.918689288888882,0.017857142857142856,0.010001567135979592,0.09712512557360199,0.004486209985218546,0.5298726005794095,0.005597280132030634,0.004382296388289453,0.005156906295025117,0.551299968738425,0.021910769708185465,0.01477272367710411,44.38,94.08
18,-0.07498169955155998,17,4.990346228,2.207027803,0.4298077589999998,15.002993531102682,128.9604177,42.73611110000002,134.526053725,0.0996449085289826,34.62256288,6.403604960000003,-0.8756033557402647,9,0.1885883743632921,37.43241864,0.7720370299999999,37.0875987975,0.2241778624999995,0.005099114582173365,14,0.9519660145350499,0.005290152869878838,0.0039821213836477845,43.25128696,0.2586205928823971,0.010374440985442962,0.9917352293250684,1,11.138997799999995,10.001995687401788,0.09259259259259259,8.88799242105264,0.0,0.5096983090899786,0.0,0,0.5288700080750277,5.4637430444444455,0.018518518518518517,0.00975593988535362,0.0996449085289826,0.005099114582173365,0.525111168060147,0.006218133384204869,0.004026270714828827,0.005290152869878838,0.5547275005802026,0.020955726665409027,0.016676470990078164,45.62,94.86
19,0.042104519611898324,14,4.985896261,2.19249558,0.33793896600000006,15.059393937893853,129.3229252,41.86480320000001,134.0459934,0.10010208135486723,34.774729,6.406494209999998,-1.1035447306499127,8,0.17793627925732022,37.39413568,0.8569358999999963,37.12190056,0.235832809999998,0.004807903288173108,17,0.8107089116000636,0.004502829999741989,0.001330558151910902,42.75826039,0.1842226591720007,-0.04529124733169996,0.7927937855629722,1,9.624779000000006,10.039595958595902,0.09433962264150944,8.487555263157894,0.0,0.48090886285762224,0.0,0,0.4503938397778132,5.500188688888888,0.07547169811320754,0.009261918144239427,0.10010208135486723,0.004807903288173108,0.5572088912990704,0.0053144370875024705,0.0040403514771210555,0.004502829999741989,0.46477282888323146,0.032671430958532754,0.0201340510029405,46.01,92.89
20,0.23772909389382996,14,5.034147422,2.213805521,0.40701596699999976,14.847189276749399,128.5699062,41.9603175,134.7658633,0.09864451629900173,35.06430627,6.179665279999995,-0.673085808964025,11,0.19697619964294705,37.41425109,0.8957820600000019,37.06130244,0.21516866999999706,0.005326824342743181,11,1.0441846131389543,0.005803975223103555,0.0200292303163266,43.79411526,0.1709732129178487,0.270426174613885,1.0410776351259456,2,10.69027604999999,9.898126184499601,0.12244897959183673,8.536767236842099,0.0,0.5323681071431001,0.0,0,0.5801025628549746,3.3533675111111134,0.0,0.009113107509947004,0.09864451629900173,0.005326824342743181,0.5062892487824935,0.007558629006738531,0.004398527074184207,0.005803975223103555,0.5715530093897652,0.020875491135442136,0.012611320426266016,43.24,93.8
21,0.050293968275694434,20,5.0011960545,2.162946185,0.3866107000000001,14.377427269864038,129.6521637,41.25267650000001,135.153290625,0.09578067320334707,35.01403439,6.034122570000001,-1.0520171164875067,11,0.2037567557135568,37.49140089,0.8433912799999987,37.1342032525,0.2862678174999971,0.005504266253748764,14,1.114076011193394,0.006190557767501598,0.005017463254503683,42.68583602,-0.09778904073171919,0.06526990077568072,1.123185809619644,1,11.183225750000004,9.584951513242693,0.07692307692307693,8.021465684210527,0.0,0.5506939343609644,0.0,0,0.6189311173296633,5.142586622222215,0.038461538461538464,0.009668636985458522,0.09578067320334707,0.005504266253748764,0.4763005024226772,0.007602553681056663,0.004827252712319826,0.006190557767501598,0.49948669309925037,0.02726559706629843,0.02005697823967265,44.44,93.91
22,0.07366534750673884,16,4.927942898,2.163664372,0.327984649,14.466704360563906,129.4721165,40.932839400000006,135.76107115,0.0961396301377647,34.38732079,6.440240750000001,-0.7396617546583091,8,0.1644808899272295,37.30924061,0.736721100000004,37.11427917,0.21332684500000454,0.004445885856231283,15,0.9078809331206188,0.0050409566542698415,0.004217947728506779,43.21263342,0.09754931210029677,0.07587081029924846,0.8986485065835218,1,8.216013850000003,9.644469573709271,0.09803921568627451,9.507050552631586,0.0,0.44454294574926895,0.0,0,0.5043782961781216,5.74932942222222,0.0392156862745098,0.00901126692907383,0.0961396301377647,0.004445885856231283,0.5567328905294683,0.006140041404246539,0.004372795631551285,0.0050409566542698415,0.5041242877101558,0.023838315146080872,0.02156815760047057,45.52,92.06
23,-0.12065128166035304,13,4.9770320115,2.22051873,0.4352890540000003,14.959618695126434,129.8940181,40.931136099999975,134.26316805,0.09980570832522259,34.89765536,6.005909639999999,-1.1768260139181546,9,0.19593402287504624,37.44239964,0.8506585599999994,37.14177799,0.27211049499999973,0.005296864230095569,14,1.0271815721833915,0.0057077335449545515,0.008240594447459785,43.52432125,0.5126216823171471,0.1371772007279808,1.0722543346734192,2,11.025936500000011,9.973079130084288,0.0625,8.16406484210526,0.0,0.5295514131758006,0.0,0,0.570656428990773,5.233484733333332,0.041666666666666664,0.007803433996835453,0.09980570832522259,0.005296864230095569,0.4928011704675245,0.00655351757379345,0.004528554228171507,0.0057077335449545515,0.5175847149590406,0.02491244360619166,0.0178629268649296,44.1,100.0
24,0.08882851485022704,12,5.0399491655,2.166658934,0.34896434600000004,14.917935546423122,128.7151126,42.937820200000004,134.784062425,0.09950050246823391,34.80567051,6.72325901,-0.5532282662434951,11,0.17819233591187436,37.33049063,0.7230696299999977,37.128628379999995,0.28397254749999945,0.004818233232259063,13,1.0400298947346125,0.005775272255449438,-0.008599127086031472,42.75607649,-0.03101182761970403,-0.11275356504451832,1.0875488579962531,1,9.115270600000002,9.945290364282082,0.043478260869565216,9.286656631578943,0.0,0.4816009078699308,0.0,0,0.5777943859636736,4.986496688888893,0.043478260869565216,0.0077780182010841244,0.09950050246823391,0.004818233232259063,0.49380358653609285,0.006983540699021657,0.004467450944053567,0.005775272255449438,0.4976862612469032,0.02553948550605085,0.019728459792262138,44.62,97.0
25,0.054619542754540146,13,4.9731445455,2.144544012,0.35218425799999986,15.09673671018708,129.205589,41.28055459999999,132.97413202500002,0.10084998381474655,35.2015866,5.501473860000004,-1.141802020964758,9,0.15868096498476586,37.42572644,0.7584308300000018,37.114049655,0.19263137000000086,0.004284996415482451,14,0.8266066580449344,0.0045984943083031225,-0.005644462559704744,42.84043332,-0.6981448263986384,-0.13102841649135924,0.86070399787836,1,10.3820123,10.06449114012472,0.08333333333333333,7.364245789473688,0.0,0.42886747293179966,0.0,0,0.45922592113607463,4.799037066666661,0.0625,0.009642588651647587,0.10084998381474655,0.004284996415482451,0.5489937818676166,0.005460569181571393,0.004105169189205141,0.0045984943083031225,0.5454337420575491,0.02160048523513201,0.020045123980894176,46.37,92.32
